actor.id,actor.gender,actor.birth_year,actor.birth_country,actor.tf.movie_actor
Actor_2104474,G2,1977,C2,4
Actor_1757944,G2,1973,C148,4
Actor_2611486,G2,1942,C104,1
Actor_2566155,G2,1936,C12,2
Actor_1798862,G2,1978,C60,4
Actor_800256,G1,1944,C10,5
Actor_1414708,G1,1953,C12,45
Actor_935896,G1,1941,C2,46
Actor_1279048,G1,1963,C40,11
Actor_261423,G1,1916,C2,23
Actor_1414247,G1,1965,C281,4
Actor_365345,G1,1946,C22,8
Actor_123098,G1,1975,C15,1
Actor_1018962,G1,1939,C12,52
Actor_2054467,G2,1968,C15,4
Actor_444278,G1,1967,C5,13
Actor_165148,G1,1948,C2,34
Actor_684704,G1,1990,C22,3
Actor_625251,G1,1951,C10,8
Actor_2368700,G2,1957,C47,11
Actor_326936,G1,1994,C2,3
Actor_913476,G1,1972,C37,4
Actor_654288,G1,1965,C2,2
Actor_1907681,G2,1975,C2,3
Actor_2634525,G2,1981,C4,2
Actor_1733458,G1,1973,C49,1
Actor_2267502,G2,1977,C12,7
Actor_1834098,G2,1969,C9,2
Actor_2250564,G2,1969,C2,6
Actor_2118958,G2,1940,C22,2
Actor_2293346,G2,1911,C40,1
Actor_178016,G1,1942,C12,28
Actor_2529204,G2,1967,C2,10
Actor_1938638,G2,1930,C12,14
Actor_495418,G1,1966,C12,44
Actor_847267,G1,1920,C58,16
Actor_2118854,G2,1948,C22,1
Actor_418001,G1,1947,C2,69
Actor_1852710,G2,1985,C12,1
Actor_771917,G1,1938,C14,10
Actor_2670258,G2,1948,C2,36
Actor_370728,G1,1962,C40,2
Actor_1144389,G1,1925,C2,45
Actor_637225,G1,1865,C2,37
Actor_1401652,G1,1923,C2,11
Actor_232399,G1,1973,C40,15
Actor_243435,G1,1984,C3,1
Actor_1577876,G1,1955,C12,3
Actor_1616254,G1,1975,C27,1
Actor_1373204,G1,1911,C2,13
Actor_2078529,G2,1897,C10,38
Actor_1886069,G2,1945,C2,7
Actor_1733443,G1,1951,C49,1
Actor_2014671,G2,1964,C2,1
Actor_2277372,G2,1958,C2,5
Actor_1158978,G1,1907,C12,74
Actor_504834,G1,1926,C2,16
Actor_730882,G1,1978,C9,23
Actor_1518400,G1,1936,C12,19
Actor_479561,G1,1973,C9,14
Actor_1185113,G1,1955,C2,16
Actor_1582247,G1,1972,C4,3
Actor_846544,G1,1914,C2,18
Actor_446727,G1,1960,C2,23
Actor_471354,G1,1962,C12,3
Actor_1092511,G1,1945,C22,2
Actor_625431,G1,1954,C12,3
Actor_1662633,G1,1910,C2,10
Actor_2417762,G2,1976,C2,5
Actor_1516784,G1,1948,C2,15
Actor_1699197,G1,1924,C2,17
Actor_1060839,G1,1958,C25,2
Actor_1050856,G1,1894,C12,4
Actor_2482655,G2,1965,C5,5
Actor_2563053,G2,1963,C22,2
Actor_1337968,G1,1942,C2,29
Actor_2485756,G2,1972,C2,28
Actor_292475,G1,1984,C2,1
Actor_169726,G1,1972,C18,9
Actor_1335149,G1,1942,C2,9
Actor_571793,G1,1965,C2,12
Actor_1325368,G1,1975,C2,18
Actor_1282623,G1,1933,C2,6
Actor_542560,G1,1974,C12,1
Actor_1984855,G2,1951,C3,15
Actor_601319,G1,1967,C22,2
Actor_528675,G1,1955,C2,14
Actor_2182318,G2,1960,C290,4
Actor_604207,G1,1913,C10,2
Actor_2196070,G2,1973,C22,3
Actor_1199608,G1,1926,C44,40
Actor_776956,G1,1958,C44,7
Actor_2512211,G2,1953,C79,8
Actor_879836,G1,1981,C31,6
Actor_1676843,G1,1972,C2,6
Actor_2382479,G2,1969,C25,3
Actor_1990245,G2,1980,C60,4
Actor_977429,G1,1886,C32,101
Actor_1378060,G1,1930,C2,16
Actor_502555,G1,1901,C2,17
Actor_1303683,G1,1976,C2,4
Actor_800979,G1,1962,C2,63
Actor_1082181,G1,1907,C2,59
Actor_635226,G1,1925,C5,13
Actor_2297570,G2,1964,C2,35
Actor_306947,G1,1930,C12,83
Actor_530138,G1,1969,C2,26
Actor_2501876,G2,1975,C40,1
Actor_1894937,G2,1931,C121,6
Actor_1218493,G1,1961,C19,10
Actor_504433,G1,1947,C2,4
Actor_1804210,G2,1965,C11,8
Actor_1626482,G1,1944,C2,41
Actor_2519184,G2,1975,C3,9
Actor_1848622,G2,1946,C12,8
Actor_1156391,G1,1930,C25,6
Actor_1667660,G1,1952,C2,6
Actor_969074,G1,1930,C12,1
Actor_905047,G1,1972,C2,3
Actor_512522,G1,1944,C2,32
Actor_486313,G1,1948,C12,4
Actor_2039572,G2,1979,C3,8
Actor_2649914,G2,1907,C2,41
Actor_474636,G1,1955,C20,1
Actor_2321032,G2,1959,C22,4
Actor_2016065,G2,1970,C43,2
Actor_980049,G1,1968,C3,4
Actor_508572,G1,1976,C12,3
Actor_1865476,G2,1970,C12,16
Actor_1489783,G1,1951,C11,28
Actor_1139578,G1,1955,C72,24
Actor_28845,G1,1961,C2,2
Actor_425330,G1,1982,C4,1
Actor_1400174,G1,1892,C71,18
Actor_1331564,G1,1947,C3,6
Actor_1751984,G2,1974,C36,3
Actor_661733,G1,1931,C12,24
Actor_2565372,G2,1934,C58,9
Actor_673963,G1,1927,C2,15
Actor_1046594,G1,1968,C25,5
Actor_322938,G1,1897,C2,87
Actor_2576166,G2,1910,C12,2
Actor_1902043,G2,1957,C2,12
Actor_652706,G1,1947,C2,22
Actor_2544847,G2,1979,C2,1
Actor_265455,G1,1920,C2,31
Actor_1119967,G1,1980,C2,1
Actor_481349,G1,1972,C3,7
Actor_1522015,G1,1994,C40,1
Actor_2051138,G2,1937,C12,2
Actor_1349217,G1,1985,C58,1
Actor_792945,G1,1962,C12,7
Actor_2295761,G2,1978,C2,5
Actor_478763,G1,1962,C12,6
Actor_2057604,G2,1907,C36,7
Actor_1173519,G1,1944,C12,88
Actor_1578588,G1,1870,C2,4
Actor_1589529,G1,1907,C25,43
Actor_21297,G1,1886,C3,106
Actor_485402,G1,1912,C12,7
Actor_1285833,G1,1955,C2,1
Actor_224996,G1,1989,C2,5
Actor_1249110,G1,1983,C3,1
Actor_424120,G1,1921,C5,16
Actor_1746057,G2,1958,C110,11
Actor_326210,G1,1944,C12,36
Actor_2482335,G2,1893,C2,3
Actor_2217115,G2,1961,C2,3
Actor_957563,G1,1959,C2,10
Actor_2237965,G2,1910,C2,4
Actor_929434,G1,1904,C5,38
Actor_2125320,G2,1962,C2,14
Actor_1438881,G1,1912,C9,54
Actor_2261883,G2,1917,C12,2
Actor_1363575,G1,1980,C2,1
Actor_530032,G1,1988,C70,1
Actor_78874,G1,1946,C2,1
Actor_2406236,G2,1955,C58,4
Actor_1061666,G1,1969,C89,8
Actor_525902,G1,1900,C10,54
Actor_411309,G1,1893,C2,290
Actor_1836928,G2,1994,C12,1
Actor_100816,G1,1912,C2,101
Actor_433678,G1,1959,C2,14
Actor_1310627,G1,1969,C142,4
Actor_245730,G1,1984,C9,1
Actor_1271133,G1,1940,C3,1
Actor_850135,G1,1958,C70,14
Actor_803445,G1,1941,C44,4
Actor_733274,G1,1981,C4,1
Actor_1946434,G2,1925,C2,40
Actor_1303103,G1,1943,C12,29
Actor_455750,G1,1944,C2,46
Actor_419192,G1,1969,C9,18
Actor_2197204,G2,1982,C60,1
Actor_1199619,G1,1920,C24,5
Actor_1759351,G2,1984,C9,2
Actor_841604,G1,1950,C2,41
Actor_71110,G1,1954,C14,3
Actor_1797964,G2,1979,C40,1
Actor_2572083,G2,1960,C2,18
Actor_656096,G1,1927,C2,24
Actor_410279,G1,1934,C2,23
Actor_2245600,G2,1984,C36,2
Actor_2360643,G2,1947,C44,5
Actor_44521,G1,1948,C3,1
Actor_1938678,G2,1940,C36,2
Actor_1120728,G1,1982,C36,1
Actor_1503591,G1,1973,C10,31
Actor_1127389,G1,1968,C2,8
Actor_1327142,G1,1928,C2,2
Actor_516742,G1,1971,C3,3
Actor_1680676,G1,1892,C12,54
Actor_784764,G1,1887,C12,146
Actor_2492462,G2,1959,C63,3
Actor_2659789,G2,1981,C146,5
Actor_376948,G1,1965,C162,5
Actor_1105705,G1,1930,C2,6
Actor_2498311,G2,1983,C3,1
Actor_2638806,G2,1983,C40,7
Actor_2664222,G2,1954,C12,1
Actor_1312346,G1,1980,C3,1
Actor_551932,G1,1943,C10,16
Actor_1649935,G1,1920,C2,78
Actor_854069,G1,1925,C2,17
Actor_1567044,G1,1906,C31,44
Actor_160229,G1,1904,C2,23
Actor_179002,G1,1941,C10,19
Actor_1383611,G1,1946,C2,44
Actor_1421552,G1,1976,C2,5
Actor_2379789,G2,1946,C58,22
Actor_518353,G1,1952,C12,23
Actor_512745,G1,1916,C42,2
Actor_2084155,G2,1897,C12,1
Actor_739052,G1,1969,C19,2
Actor_83129,G1,1962,C2,55
Actor_1411796,G1,1880,C9,243
Actor_977903,G1,1954,C2,3
Actor_192210,G1,1914,C2,50
Actor_1531279,G1,1985,C2,1
Actor_1059470,G1,1967,C2,5
Actor_2053184,G2,1975,C9,2
Actor_2525492,G2,1992,C9,1
Actor_679718,G1,1889,C67,169
Actor_562415,G1,1948,C25,11
Actor_300282,G1,1990,C2,6
Actor_1790250,G2,1958,C35,1
Actor_2288878,G2,1960,C3,5
Actor_341602,G1,1908,C2,3
Actor_2546002,G2,1945,C2,30
Actor_1038378,G1,1967,C89,11
Actor_155187,G1,1974,C12,2
Actor_803044,G1,1884,C84,69
Actor_187408,G1,1913,C2,115
Actor_1838646,G2,1944,C10,6
Actor_2250259,G2,1980,C43,1
Actor_1931587,G2,1987,C2,2
Actor_41607,G1,1990,C12,4
Actor_1497053,G1,1946,C19,27
Actor_579063,G1,1902,C2,133
Actor_571348,G1,1952,C2,68
Actor_2667972,G2,1984,C2,17
Actor_1458700,G1,1970,C2,37
Actor_1962082,G2,1984,C36,3
Actor_1866778,G2,1924,C2,13
Actor_312943,G1,1915,C12,36
Actor_2011765,G2,1967,C12,16
Actor_1120961,G1,1893,C2,63
Actor_2620680,G2,1963,C2,1
Actor_2539413,G2,1921,C10,11
Actor_1584173,G1,1940,C14,10
Actor_2370296,G2,1964,C2,5
Actor_1675358,G1,1992,C9,10
Actor_1893651,G2,1965,C2,23
Actor_257757,G1,1970,C40,6
Actor_1768081,G2,1972,C25,1
Actor_860120,G1,1923,C5,9
Actor_1466077,G1,1979,C44,7
Actor_47653,G1,1933,C104,4
Actor_2299436,G2,1972,C2,14
Actor_283273,G1,1874,C12,45
Actor_1037999,G1,1912,C159,27
Actor_2486940,G2,1973,C11,1
Actor_2001704,G2,1973,C84,2
Actor_1106024,G1,1943,C19,25
Actor_938059,G1,1898,C44,9
Actor_521514,G1,1971,C3,2
Actor_2084641,G2,1973,C21,1
Actor_1311469,G1,1913,C31,15
Actor_996230,G1,1969,C9,2
Actor_1858914,G2,1963,C36,6
Actor_314101,G1,1959,C40,3
Actor_1049229,G1,1893,C2,13
Actor_1627979,G1,1933,C14,20
Actor_355725,G1,1947,C12,9
Actor_415411,G1,1956,C2,3
Actor_1828408,G2,1973,C126,3
Actor_2302513,G2,1955,C2,14
Actor_753612,G1,1977,C2,5
Actor_596498,G1,1979,C2,3
Actor_98017,G1,1937,C2,14
Actor_1371816,G1,1967,C2,5
Actor_2416797,G2,1998,C2,4
Actor_1742095,G2,1985,C43,2
Actor_1066348,G1,1967,C70,1
Actor_525393,G1,1925,C12,9
Actor_1190377,G1,1923,C12,1
Actor_527103,G1,1961,C36,12
Actor_1489964,G1,1959,C2,7
Actor_703460,G1,1984,C2,3
Actor_1500017,G1,1923,C2,27
Actor_281450,G1,1959,C2,3
Actor_113202,G1,1915,C2,12
Actor_335862,G1,1900,C12,55
Actor_1971543,G2,1947,C36,6
Actor_364516,G1,1955,C42,1
Actor_363532,G1,1941,C3,40
Actor_877554,G1,1932,C2,4
Actor_505436,G1,1927,C2,10
Actor_1252342,G1,1911,C2,110
Actor_1164279,G1,1942,C89,8
Actor_2670798,G2,1980,C2,26
Actor_304732,G1,1911,C14,1
Actor_1451441,G1,1965,C12,8
Actor_2619619,G2,1943,C2,6
Actor_25824,G1,1985,C12,1
Actor_2276051,G2,1960,C2,1
Actor_1694916,G1,1944,C10,5
Actor_210451,G1,1966,C2,17
Actor_1053192,G1,1931,C2,44
Actor_2063116,G2,1903,C2,6
Actor_613673,G1,1943,C72,13
Actor_1326066,G1,1963,C2,42
Actor_1832666,G2,1886,C22,1
Actor_449682,G1,1953,C12,3
Actor_2130318,G2,1978,C47,1
Actor_1823838,G2,1979,C12,1
Actor_914126,G1,1929,C12,5
Actor_985692,G1,1964,C82,11
Actor_1513442,G1,1924,C12,5
Actor_213706,G1,1900,C2,46
Actor_2485207,G2,1971,C35,2
Actor_2434805,G2,1975,C65,2
Actor_2396265,G2,1937,C31,41
Actor_2364363,G2,1948,C12,14
Actor_2487473,G2,1961,C2,3
Actor_2115365,G2,1930,C2,11
Actor_199053,G1,1880,C2,6
Actor_305209,G1,1895,C2,323
Actor_2155277,G2,1955,C9,1
Actor_1123731,G1,1945,C4,1
Actor_1952692,G2,1967,C2,30
Actor_497281,G1,1984,C35,1
Actor_1464350,G1,1960,C3,8
Actor_1148599,G1,1941,C2,33
Actor_2620248,G2,1964,C18,1
Actor_319200,G1,1977,C40,1
Actor_2031306,G2,1980,C3,6
Actor_1682645,G1,1932,C2,18
Actor_154911,G1,1965,C2,23
Actor_2034204,G2,1942,C26,10
Actor_2556890,G2,1973,C36,4
Actor_781832,G1,1978,C10,3
Actor_486399,G1,1978,C36,2
Actor_857585,G1,1931,C9,5
Actor_1101431,G1,1978,C65,2
Actor_2213070,G2,1927,C12,6
Actor_2693073,G2,1949,C40,5
Actor_1850388,G2,1915,C5,24
Actor_2302637,G2,1961,C2,23
Actor_16264,G1,1961,C25,2
Actor_178084,G1,1869,C2,153
Actor_1063928,G1,1938,C87,12
Actor_2651065,G2,1981,C12,2
Actor_1073362,G1,1935,C12,32
Actor_1802376,G2,1947,C10,5
Actor_1194334,G1,1920,C4,48
Actor_1482001,G1,1953,C12,3
Actor_967469,G1,1971,C2,1
Actor_1532099,G1,1917,C12,8
Actor_292304,G1,1938,C12,2
Actor_1565182,G1,1968,C2,11
Actor_1761016,G2,1897,C47,23
Actor_477627,G1,1921,C70,86
Actor_1818379,G2,1915,C2,32
Actor_601540,G1,1960,C2,25
Actor_1478549,G1,1957,C2,3
Actor_2597733,G2,1948,C2,9
Actor_2473411,G2,1982,C3,2
Actor_1760977,G2,1979,C40,3
Actor_1159684,G1,1942,C44,11
Actor_1068320,G1,1928,C12,7
Actor_1969660,G2,1940,C19,62
Actor_1642952,G1,1900,C2,22
Actor_81778,G1,1923,C9,14
Actor_989037,G1,1977,C3,1
Actor_1007542,G1,1962,C2,1
Actor_1879340,G2,1973,C2,4
Actor_565885,G1,1906,C44,72
Actor_81999,G1,1962,C2,22
Actor_2323736,G2,1951,C2,12
Actor_2587532,G2,1910,C25,32
Actor_579412,G1,1949,C42,3
Actor_1291453,G1,1936,C2,14
Actor_1019285,G1,1978,C2,2
Actor_1938181,G2,1911,C12,8
Actor_809085,G1,1944,C10,103
Actor_360721,G1,1939,C2,1
Actor_373224,G1,1914,C5,22
Actor_1369908,G1,1892,C15,3
Actor_256462,G1,1958,C43,4
Actor_99807,G1,1985,C3,2
Actor_2339110,G2,1949,C3,14
Actor_513585,G1,1891,C2,75
Actor_716585,G1,1943,C12,102
Actor_2006244,G2,1962,C35,1
Actor_1443606,G1,1944,C2,6
Actor_2028408,G2,1885,C2,31
Actor_982435,G1,1975,C2,5
Actor_1926093,G2,1969,C12,20
Actor_1448801,G1,1976,C47,13
Actor_111161,G1,1960,C2,6
Actor_1913144,G2,1974,C40,8
Actor_1692203,G1,1970,C2,3
Actor_1526866,G1,1952,C25,4
Actor_153032,G1,1966,C4,13
Actor_2440678,G2,1908,C2,187
Actor_247422,G1,1961,C35,1
Actor_2009041,G2,1976,C40,5
Actor_1152006,G1,1996,C2,8
Actor_1814237,G2,1978,C9,5
Actor_2507685,G2,1958,C2,2
Actor_849426,G1,1982,C22,5
Actor_382835,G1,1895,C2,11
Actor_534110,G1,1961,C2,36
Actor_2010741,G2,1932,C2,10
Actor_453662,G1,1927,C10,37
Actor_155827,G1,1970,C36,1
Actor_336130,G1,1888,C2,7
Actor_2267671,G2,1965,C2,7
Actor_1295460,G1,1959,C180,4
Actor_1418513,G1,1952,C9,24
Actor_1027820,G1,1920,C2,33
Actor_1642614,G1,1904,C2,137
Actor_784688,G1,1933,C2,39
Actor_2066311,G2,1922,C84,26
Actor_979897,G1,1988,C2,9
Actor_296268,G1,1914,C5,35
Actor_2439120,G2,1939,C3,19
Actor_2508486,G2,1975,C10,4
Actor_2538944,G2,1950,C12,2
Actor_2572437,G2,1947,C2,14
Actor_2027660,G2,1997,C2,3
Actor_595256,G1,1917,C2,85
Actor_594223,G1,1926,C2,24
Actor_316396,G1,1960,C43,3
Actor_203487,G1,1975,C9,4
Actor_941251,G1,1919,C31,11
Actor_1588236,G1,1932,C2,51
Actor_2188155,G2,1961,C2,7
Actor_2245099,G2,1982,C2,2
Actor_1390363,G1,1901,C67,13
Actor_1187553,G1,1960,C12,6
Actor_754918,G1,1878,C2,15
Actor_479063,G1,1951,C44,22
Actor_1446257,G1,1972,C22,5
Actor_514615,G1,1919,C2,44
Actor_1613908,G1,1946,C35,13
Actor_336740,G1,1966,C2,16
Actor_1030810,G1,1899,C12,13
Actor_430120,G1,1931,C2,89
Actor_593653,G1,1958,C12,4
Actor_1761406,G2,1966,C13,1
Actor_2456207,G2,1950,C71,3
Actor_69174,G1,1964,C12,2
Actor_1982333,G2,1958,C18,14
Actor_875208,G1,1985,C4,1
Actor_2572890,G2,1937,C12,9
Actor_1423965,G1,1901,C12,71
Actor_759039,G1,1989,C2,3
Actor_895535,G1,1986,C40,2
Actor_1482775,G1,1963,C2,12
Actor_2283629,G2,1960,C2,8
Actor_58315,G1,1904,C5,34
Actor_1449054,G1,1931,C12,6
Actor_890051,G1,1922,C2,35
Actor_82625,G1,1931,C2,34
Actor_1666714,G1,1950,C2,23
Actor_8435,G1,1885,C2,242
Actor_2363042,G2,1944,C11,3
Actor_1284632,G1,1947,C12,1
Actor_970270,G1,1951,C10,10
Actor_1993129,G2,1975,C3,4
Actor_2174760,G2,1959,C2,43
Actor_2516147,G2,1965,C2,1
Actor_1239184,G1,1875,C2,12
Actor_2394872,G2,1977,C3,5
Actor_641007,G1,1930,C4,3
Actor_419348,G1,1934,C2,17
Actor_631452,G1,1956,C2,98
Actor_2175637,G2,1923,C10,8
Actor_304299,G1,1954,C2,38
Actor_1534798,G1,1942,C4,22
Actor_413781,G1,1950,C2,56
Actor_2389189,G2,1956,C47,1
Actor_1020044,G1,1959,C9,24
Actor_1103104,G1,1930,C36,1
Actor_1301977,G1,1874,C2,45
Actor_1872330,G2,1943,C40,5
Actor_1197378,G1,1961,C12,4
Actor_1941457,G2,1993,C27,1
Actor_704207,G1,1937,C22,2
Actor_595991,G1,1911,C2,34
Actor_713441,G1,1889,C14,25
Actor_1023465,G1,1905,C2,27
Actor_1228830,G1,1960,C12,1
Actor_2504937,G2,1971,C2,4
Actor_924590,G1,1972,C2,25
Actor_1378923,G1,1972,C60,3
Actor_257529,G1,1964,C27,2
Actor_956351,G1,1945,C4,4
Actor_1277381,G1,1915,C2,40
Actor_623300,G1,1956,C2,15
Actor_2629230,G2,1972,C4,1
Actor_1963907,G2,1924,C40,8
Actor_1682968,G1,1950,C2,24
Actor_1357972,G1,1965,C9,2
Actor_1452813,G1,1909,C2,26
Actor_1459326,G1,1952,C12,12
Actor_2362717,G2,1973,C10,7
Actor_2128871,G2,1951,C2,57
Actor_356754,G1,1875,C10,59
Actor_1616523,G1,1947,C2,20
Actor_1190361,G1,1967,C2,35
Actor_214774,G1,1963,C10,8
Actor_986093,G1,1955,C2,4
Actor_805122,G1,1971,C2,1
Actor_114711,G1,1908,C12,53
Actor_2294780,G2,1962,C19,4
Actor_2096768,G2,1967,C25,29
Actor_1025831,G1,1944,C4,11
Actor_2314520,G2,1920,C104,21
Actor_122403,G1,1956,C2,8
Actor_616808,G1,1961,C47,4
Actor_511577,G1,1951,C2,17
Actor_1141639,G1,1986,C40,1
Actor_346938,G1,1948,C2,33
Actor_1719854,G1,1908,C110,2
Actor_1146677,G1,1924,C2,1
Actor_788601,G1,1946,C2,19
Actor_1385213,G1,1939,C37,4
Actor_2696600,G2,1935,C10,6
Actor_1983704,G2,1942,C47,40
Actor_1042987,G1,1965,C2,3
Actor_2106295,G2,1942,C35,6
Actor_620638,G1,1921,C2,57
Actor_2610645,G2,1981,C69,1
Actor_1713166,G1,1959,C351,4
Actor_1160920,G1,1968,C2,26
Actor_1727031,G1,1962,C11,19
Actor_1767033,G2,1963,C12,25
Actor_1852556,G2,1973,C2,5
Actor_938937,G1,1957,C47,42
Actor_88574,G1,1932,C10,23
Actor_2182247,G2,1978,C12,3
Actor_1005870,G1,1957,C2,15
Actor_2016989,G2,1977,C12,1
Actor_89792,G1,1976,C19,10
Actor_725154,G1,1949,C25,7
Actor_501849,G1,1927,C12,12
Actor_697408,G1,1926,C12,36
Actor_1273873,G1,1975,C12,5
Actor_245417,G1,1920,C2,6
Actor_2067160,G2,1972,C19,1
Actor_1885828,G2,1921,C2,44
Actor_193077,G1,1939,C12,12
Actor_1790937,G2,1949,C3,1
Actor_1805013,G2,1940,C12,11
Actor_1884321,G2,1973,C5,3
Actor_1792647,G2,1984,C12,1
Actor_200839,G1,1976,C10,2
Actor_2580728,G2,1937,C2,19
Actor_247236,G1,1993,C40,2
Actor_2395861,G2,1971,C12,3
Actor_1916109,G2,1957,C36,2
Actor_1799981,G2,1947,C2,22
Actor_1373656,G1,1899,C2,131
Actor_224957,G1,1908,C12,13
Actor_973765,G1,1946,C3,8
Actor_1500035,G1,1913,C2,1
Actor_2591943,G2,2000,C2,3
Actor_466672,G1,1952,C2,38
Actor_549531,G1,1913,C2,13
Actor_2696683,G2,1968,C10,1
Actor_502251,G1,1916,C9,92
Actor_2361101,G2,1950,C9,27
Actor_1129707,G1,1907,C10,9
Actor_1213602,G1,1919,C50,49
Actor_2327501,G2,1970,C2,15
Actor_2304329,G2,1961,C12,6
Actor_2154591,G2,1975,C2,38
Actor_1476049,G1,1946,C2,23
Actor_2077271,G2,1965,C3,3
Actor_148921,G1,1956,C12,2
Actor_2536350,G2,1966,C2,6
Actor_1079241,G1,1909,C12,10
Actor_53506,G1,1972,C43,2
Actor_2460197,G2,1985,C2,3
Actor_742710,G1,1933,C12,18
Actor_2618791,G2,1981,C70,8
Actor_345707,G1,1927,C2,6
Actor_579461,G1,1925,C22,27
Actor_1825400,G2,1939,C43,11
Actor_362759,G1,1946,C36,9
Actor_625409,G1,1978,C2,2
Actor_622088,G1,1952,C25,11
Actor_182778,G1,1946,C2,16
Actor_671945,G1,1944,C84,20
Actor_941328,G1,1935,C31,15
Actor_83264,G1,1931,C121,45
Actor_1973584,G2,1978,C44,2
Actor_1456669,G1,1963,C2,11
Actor_229525,G1,1968,C2,2
Actor_737451,G1,1913,C73,80
Actor_429252,G1,1916,C31,29
Actor_986009,G1,1948,C44,6
Actor_2186277,G2,1981,C12,1
Actor_876285,G1,1929,C12,8
Actor_330271,G1,1916,C2,37
Actor_2560908,G2,1979,C4,2
Actor_2267772,G2,1973,C5,3
Actor_1343379,G1,1928,C12,6
Actor_1942527,G2,1971,C40,3
Actor_167422,G1,1941,C44,9
Actor_676360,G1,1994,C10,3
Actor_383193,G1,1925,C2,6
Actor_1992557,G2,1976,C72,2
Actor_158687,G1,1964,C2,3
Actor_152151,G1,1973,C58,6
Actor_872805,G1,1914,C2,36
Actor_1230957,G1,1967,C40,7
Actor_2512781,G2,1947,C10,8
Actor_2545096,G2,1960,C2,6
Actor_2425030,G2,1891,C10,5
Actor_2035207,G2,1964,C2,3
Actor_957667,G1,1940,C12,29
Actor_694124,G1,1983,C4,2
Actor_209328,G1,1958,C12,9
Actor_577228,G1,1984,C3,1
Actor_2499329,G2,1967,C2,1
Actor_1233343,G1,1899,C67,5
Actor_1361389,G1,1949,C25,3
Actor_1461839,G1,1947,C2,32
Actor_1526655,G1,1944,C25,3
Actor_59427,G1,1970,C9,23
Actor_2609091,G2,1933,C2,16
Actor_1371868,G1,1955,C2,7
Actor_2426288,G2,1980,C9,6
Actor_2538797,G2,1952,C40,1
Actor_1002164,G1,1922,C12,21
Actor_173183,G1,1943,C2,3
Actor_939810,G1,1867,C31,1
Actor_1739993,G2,1982,C2,1
Actor_1802103,G2,1904,C67,2
Actor_2159756,G2,1964,C2,1
Actor_1871463,G2,1942,C2,2
Actor_62162,G1,1925,C2,29
Actor_1233222,G1,1966,C3,5
Actor_2649494,G2,1961,C2,5
Actor_1690133,G1,1936,C18,4
Actor_71167,G1,1907,C2,63
Actor_421602,G1,1955,C10,8
Actor_1567446,G1,1887,C32,141
Actor_2030265,G2,1941,C18,10
Actor_557892,G1,1947,C10,4
Actor_158227,G1,1939,C2,57
Actor_2408466,G2,1972,C2,31
Actor_1525171,G1,1973,C156,9
Actor_2300680,G2,1945,C2,23
Actor_1030588,G1,1961,C31,11
Actor_1663347,G1,1946,C2,154
Actor_2303920,G2,1974,C12,3
Actor_287527,G1,1929,C2,11
Actor_601748,G1,1947,C2,23
Actor_2043395,G2,1940,C110,11
Actor_751136,G1,1970,C2,14
Actor_197820,G1,1949,C2,19
Actor_867622,G1,1932,C12,13
Actor_1290332,G1,1951,C10,12
Actor_1123304,G1,1959,C2,6
Actor_314717,G1,1921,C31,1
Actor_79398,G1,1949,C2,4
Actor_1011107,G1,1972,C12,4
Actor_2324236,G2,1966,C2,6
Actor_502987,G1,1958,C12,21
Actor_452289,G1,1949,C12,3
Actor_40590,G1,1943,C12,22
Actor_1326579,G1,1967,C2,7
Actor_1011400,G1,1967,C2,2
Actor_2655701,G2,1955,C9,26
Actor_1009919,G1,1944,C2,8
Actor_1244864,G1,1921,C2,19
Actor_2371611,G2,1945,C2,6
Actor_2679283,G2,1910,C2,32
Actor_1132501,G1,1946,C25,5
Actor_546856,G1,1955,C36,4
Actor_2212129,G2,1946,C42,1
Actor_841251,G1,1925,C10,4
Actor_2545417,G2,1979,C2,3
Actor_521318,G1,1934,C2,40
Actor_1080154,G1,1968,C2,33
Actor_250865,G1,1971,C35,1
Actor_942530,G1,1926,C2,14
Actor_2194915,G2,1984,C121,2
Actor_2466419,G2,1974,C43,9
Actor_451536,G1,1962,C39,1
Actor_1341974,G1,1951,C12,2
Actor_1462117,G1,1891,C67,22
Actor_2393434,G2,1933,C5,11
Actor_95877,G1,1936,C104,32
Actor_159784,G1,1883,C2,15
Actor_430239,G1,1920,C10,9
Actor_2207338,G2,1982,C168,1
Actor_2132697,G2,1983,C10,1
Actor_516458,G1,1934,C2,22
Actor_2568630,G2,1930,C19,8
Actor_2458943,G2,1967,C2,6
Actor_1327814,G1,1933,C2,27
Actor_855196,G1,1976,C4,4
Actor_956725,G1,1955,C2,17
Actor_256296,G1,1931,C2,10
Actor_2631146,G2,1923,C14,19
Actor_1134452,G1,1943,C25,8
Actor_413172,G1,1932,C2,13
Actor_374793,G1,1935,C12,1
Actor_2369335,G2,1970,C25,1
Actor_97464,G1,1980,C12,3
Actor_507231,G1,1937,C12,13
Actor_1629510,G1,1908,C12,10
Actor_1464343,G1,1915,C22,1
Actor_329687,G1,1981,C4,3
Actor_1845780,G2,1970,C2,2
Actor_2290879,G2,1952,C489,3
Actor_216473,G1,1949,C2,36
Actor_1005513,G1,1913,C12,11
Actor_447034,G1,1917,C2,43
Actor_797413,G1,1879,C2,126
Actor_1841204,G2,1956,C89,6
Actor_2296210,G2,1974,C2,2
Actor_1224851,G1,1919,C2,81
