hosts.host_id,hosts.host_since,hosts.host_response_time,hosts.host_response_rate,hosts.host_neighbourhood,hosts.tf_listings.host_id
95874452,2016,2,100,687,1
19394234,2014,2,100,158,1
21119549,2014,1,100,447,1
23494607,2014,1,100,687,1
44689120,2015,2,100,158,1
298901,2010,3,100,687,1
7820774,2013,2,98,1822,1
29034308,2015,2,100,158,2
26724380,2015,3,100,447,1
96159761,2016,2,90,687,1
46880838,2015,2,70,935,1
69949059,2016,2,100,447,1
59196931,2016,1,100,158,1
92581035,2016,1,100,447,1
6292270,2013,1,100,61,1
2641196,2012,3,100,687,1
88441221,2016,3,100,158,1
62465904,2016,3,100,687,1
8666163,2013,3,100,447,1
45985196,2015,2,100,447,1
60206758,2016,2,100,687,1
20178059,2014,3,100,158,1
534637,2011,3,100,1209,1
27495114,2015,2,100,300,1
97761567,2016,1,70,635,1
72109448,2016,2,100,687,1
51456895,2015,2,97,687,1
102189877,2016,3,100,687,1
91945717,2016,5,0,635,1
106285319,2016,3,100,935,1
18124808,2014,3,100,158,1
101919507,2016,1,100,61,1
23772191,2014,3,100,447,1
101336799,2016,3,100,158,1
2691388,2012,2,100,447,1
65805727,2016,3,100,1231,1
99070846,2016,2,91,447,1
17380605,2014,3,100,687,1
10451777,2013,2,80,1209,1
80647886,2016,3,100,61,1
29458788,2015,2,100,1032,1
5757010,2013,3,100,687,1
21867370,2014,3,100,186,13
3747398,2012,3,100,1060,11
84442847,2016,1,58,604,2
21567205,2014,3,100,552,1
6085816,2013,3,100,365,1
86473264,2016,3,100,745,2
24194499,2014,3,95,552,30
61440405,2016,3,100,604,1
570672,2011,3,94,978,10
2730552,2012,3,100,552,15
9592491,2013,3,98,820,13
6528961,2013,3,100,365,5
3107514,2012,2,100,552,1
67625,2010,3,98,524,5
28810568,2015,3,100,365,2
111291126,2017,3,99,365,32
109600168,2017,2,100,961,1
115362321,2017,3,99,1060,2
2674666,2012,3,100,752,2
56439968,2016,1,97,552,4
16315592,2014,3,100,365,1
57569823,2016,2,89,1024,2
99191605,2016,3,100,458,1
47643459,2015,2,100,820,1
3536968,2012,2,100,1052,3
105207595,2016,2,61,143,3
14517363,2014,3,100,752,7
8484725,2013,3,100,752,2
113525410,2017,2,100,1275,2
922398,2011,3,100,365,22
18707182,2014,3,100,552,3
47615492,2015,3,99,365,10
598895,2011,3,99,552,14
6445727,2013,3,100,961,5
26585446,2015,2,100,1024,1
2940541,2012,3,100,552,1
70299737,2016,2,100,820,7
65857381,2016,3,90,1241,10
94921636,2016,3,100,820,3
6478047,2013,2,94,1231,10
114041206,2017,3,100,552,6
15765021,2014,1,100,365,1
4709307,2013,1,90,1060,2
92473276,2016,3,100,458,1
1591664,2012,3,97,365,8
17070353,2014,3,100,1060,5
133271,2010,3,100,365,9
2512916,2012,3,100,1024,1
9240658,2013,3,100,745,1
28886982,2015,3,100,379,9
1425784,2011,2,100,524,15
34112904,2015,3,100,1060,5
67294681,2016,3,100,378,1
19995693,2014,3,100,820,1
95454082,2016,3,94,604,6
74395,2010,3,100,552,1
19237062,2014,1,78,1060,1
10795222,2013,3,100,365,7
23626893,2014,3,100,820,2
46657634,2015,2,100,552,1
2272296,2012,3,99,1248,12
10148409,2013,3,100,80,3
105801120,2016,3,100,365,1
2806934,2012,3,100,378,1
132445,2010,2,100,745,1
2781262,2012,1,100,1241,1
20422553,2014,3,97,1700,5
73992733,2016,2,100,458,4
51134475,2015,5,0,820,6
96352574,2016,3,100,820,1
40087978,2015,2,100,820,1
66078480,2016,3,100,552,1
10865622,2013,1,80,961,1
6308464,2013,2,96,365,2
93670751,2016,3,100,752,4
48682222,2015,5,33,1248,2
11127220,2014,3,100,378,4
83933819,2016,3,86,1182,5
2607603,2012,3,100,378,1
86106430,2016,3,97,745,3
17653494,2014,3,100,752,6
9534335,2013,3,91,552,1
518204,2011,2,90,745,3
8123771,2013,5,33,414,1
36898954,2015,2,80,820,2
33296114,2015,2,100,458,5
35564918,2015,3,96,552,6
8948534,2013,2,100,820,1
29887750,2015,3,100,820,2
2251533,2012,2,100,122,1
15101734,2014,3,95,308,8
772970,2011,1,100,604,2
19944959,2014,2,100,1060,1
105229017,2016,3,100,604,1
6160077,2013,3,100,979,2
16793669,2014,3,100,552,1
18056194,2014,1,100,820,1
85458240,2016,3,100,706,2
66425944,2016,3,100,820,1
77053071,2016,3,95,820,5
111183088,2017,2,100,1060,2
105983975,2016,3,100,961,1
23401132,2014,1,80,552,3
49889734,2015,2,100,378,1
59661270,2016,3,100,122,1
110033497,2017,3,100,365,4
71873672,2016,2,94,820,1
60572102,2016,2,100,820,7
22639838,2014,2,90,1052,2
45582548,2015,3,100,552,3
7279889,2013,2,100,820,1
74067884,2016,3,100,1052,2
23853962,2014,2,100,378,1
83079606,2016,3,100,552,1
6338574,2013,1,100,552,1
39018109,2015,3,100,365,2
16734678,2014,1,72,758,1
6875353,2013,3,99,552,6
7676787,2013,1,100,604,1
60642123,2016,1,75,820,1
9589660,2013,2,100,1275,5
85125457,2016,3,100,122,1
30089015,2015,3,98,552,3
46535,2009,3,100,365,1
35465734,2015,1,100,552,1
2407687,2012,1,83,1024,3
7202963,2013,3,98,552,1
9034841,2013,3,100,961,1
43340842,2015,3,100,378,1
101195922,2016,2,75,552,1
499662,2011,2,100,369,2
95102752,2016,3,100,820,1
3726453,2012,2,100,552,1
2411192,2012,3,100,1788,2
9162668,2013,5,0,1241,1
65569900,2016,3,100,1700,3
59300127,2016,3,94,1060,2
24144626,2014,3,100,552,1
13627321,2014,3,97,1700,6
4449539,2012,3,100,378,2
68183977,2016,3,100,809,2
8596568,2013,5,0,458,1
75804157,2016,3,100,745,1
76434077,2016,3,100,365,1
276506,2010,2,100,820,1
35771338,2015,2,100,1231,1
91722937,2016,3,100,552,1
2492065,2012,2,100,552,1
116119475,2017,3,100,820,1
25838138,2015,1,88,552,2
114371841,2017,3,100,820,1
17817019,2014,1,100,552,1
109978514,2017,1,100,552,1
51206645,2015,2,90,604,1
110034443,2017,3,100,552,4
2290734,2012,5,30,1060,2
27788052,2015,3,100,604,4
31482346,2015,5,0,1052,1
2349744,2012,3,98,379,3
81403326,2016,3,100,1700,3
16519106,2014,2,100,1052,1
95539517,2016,3,100,552,2
8413674,2013,3,100,1241,1
1276963,2011,3,100,604,1
117065291,2017,3,100,820,1
60629443,2016,2,100,378,1
17199027,2014,1,67,365,1
13770205,2014,3,99,1143,6
4400083,2012,3,100,365,2
5182626,2013,1,100,803,1
33758262,2015,3,100,604,1
42089673,2015,3,100,552,1
75462873,2016,3,100,745,2
23725694,2014,3,100,820,1
10985587,2014,2,100,820,1
78841348,2016,3,100,820,1
18489834,2014,3,100,122,1
84384326,2016,3,100,820,1
85241174,2016,3,100,378,2
14233080,2014,3,100,365,1
18371977,2014,2,100,1700,2
102200032,2016,2,100,1231,4
96959383,2016,1,75,604,1
89915822,2016,3,95,820,2
6293726,2013,2,89,604,1
2645269,2012,3,96,926,1
55691410,2016,5,0,745,1
3624229,2012,1,100,604,1
66841129,2016,2,100,1060,1
1170639,2011,1,89,820,1
18161050,2014,1,100,552,1
117270826,2017,3,100,155,1
98904352,2016,3,100,122,1
21365153,2014,1,94,365,1
5163463,2013,3,100,552,1
12752711,2014,3,100,552,1
99888500,2016,3,100,47,2
738949,2011,3,100,604,1
600179,2011,3,100,604,2
10464503,2013,1,83,961,1
76067762,2016,3,100,939,1
26239381,2015,2,100,365,1
26634011,2015,3,100,1060,1
89291564,2016,1,100,552,1
105584476,2016,3,100,820,2
22747839,2014,2,100,820,1
4578241,2013,1,100,552,1
182670,2010,3,100,226,2
85658940,2016,3,80,1700,1
114636946,2017,2,100,745,1
31014858,2015,1,60,1024,1
29987331,2015,3,100,820,1
23565326,2014,3,98,1060,2
6496230,2013,1,75,1700,2
6106693,2013,3,100,745,1
13069647,2014,5,0,961,1
34031825,2015,2,100,552,2
2043156,2012,2,100,365,1
9102480,2013,3,100,604,1
103356714,2016,2,100,365,1
56923225,2016,3,100,2655,1
85149423,2016,3,100,1060,2
104204078,2016,3,100,745,1
15429277,2014,2,100,365,1
1310675,2011,1,100,1241,1
117637278,2017,3,100,365,1
105368245,2016,2,100,1060,1
22723987,2014,1,100,365,1
2266385,2012,3,97,604,2
2396587,2012,2,100,604,1
91558605,2016,3,100,820,2
41630304,2015,1,100,1241,1
10291811,2013,2,60,552,1
531658,2011,2,100,604,1
7995103,2013,1,100,1024,1
677809,2011,1,56,365,1
14171550,2015,3,100,552,1
44692978,2015,2,100,604,1
72126189,2016,3,100,745,2
43187306,2015,1,100,122,2
15816781,2014,5,0,1060,1
105126031,2016,1,100,820,1
15939000,2014,1,80,820,1
53159815,2016,3,100,1700,2
4189297,2012,1,100,1060,1
104874909,2016,5,0,820,1
41980009,2015,1,60,820,1
64312729,2016,2,100,552,1
20839264,2014,3,100,552,1
33350967,2015,3,100,926,2
31122883,2015,5,0,552,1
116369436,2017,3,100,1700,1
6014762,2013,2,100,1700,1
112811947,2017,3,100,122,1
12866582,2014,3,100,1024,1
74079674,2016,1,100,820,1
45653767,2015,2,100,552,1
82176800,2016,5,0,820,1
4340028,2012,1,100,378,1
502491,2011,2,100,604,1
98225229,2016,2,100,604,1
73211803,2016,3,94,1024,2
33685773,2015,2,100,961,1
116229014,2017,3,100,458,1
9832548,2013,3,100,552,1
72288278,2016,2,90,1052,1
110278942,2017,5,0,552,1
34630612,2015,3,100,365,1
4384844,2012,3,100,1258,1
90630497,2016,3,100,552,2
7239385,2013,3,100,820,1
5201231,2013,3,100,552,1
3438419,2012,3,100,552,1
2010778,2012,3,100,604,1
77464528,2016,1,80,1757,1
58556864,2016,1,100,961,1
103505678,2016,2,100,1024,1
1981996,2012,3,100,365,1
103220736,2016,3,100,820,1
19835660,2014,3,100,820,1
43972639,2015,1,50,961,1
113524411,2017,2,100,1241,1
32780764,2015,2,100,1700,1
3234370,2012,1,90,745,1
4269696,2012,2,100,961,1
32701550,2015,3,100,552,1
34433493,2015,1,100,604,1
26295305,2015,1,90,1060,2
10966518,2014,1,100,961,1
50438806,2015,2,100,604,1
762736,2011,3,95,950,2
37976213,2015,3,100,552,1
6531427,2013,1,100,820,1
116235291,2017,3,82,820,1
19717916,2014,2,100,552,1
113637719,2017,3,100,458,1
98618207,2016,1,86,604,1
23361239,2014,2,89,604,1
23646085,2014,3,100,552,1
5283303,2013,1,100,378,1
107127439,2016,2,100,378,1
107982445,2016,3,100,552,1
3349198,2012,2,100,820,1
4338492,2012,3,100,604,1
709009,2011,3,100,365,2
1419441,2011,3,100,820,1
2070439,2012,2,100,961,1
43802909,2015,2,75,1024,1
2829854,2012,1,100,1241,1
21531717,2014,2,100,1024,1
30397438,2015,3,100,820,1
58377220,2016,3,90,1700,1
105680601,2016,3,100,1060,1
8941748,2013,3,100,458,1
17537865,2014,3,100,365,1
10629511,2013,5,0,365,1
83200670,2016,3,100,378,1
105906467,2016,2,100,1700,1
3672743,2012,1,90,378,1
4140869,2012,2,100,1060,1
2786390,2012,2,100,604,1
83595600,2016,3,95,552,1
7922860,2013,3,99,550,15
77650343,2016,3,100,752,1
1324467,2011,2,100,1248,1
4961844,2013,5,25,1248,1
17729284,2014,3,100,752,1
69853791,2016,2,100,820,1
48353179,2015,3,90,724,6
102893986,2016,2,100,169,3
1868489,2012,3,100,524,4
24041202,2014,2,100,1248,3
21829390,2014,2,100,752,1
598337,2011,3,100,1248,1
3674832,2012,2,100,752,1
99251740,2016,2,90,752,1
90137366,2016,2,86,752,1
113582233,2017,3,94,978,1
94754781,2016,3,100,752,1
88963209,2016,1,53,752,1
56104,2009,2,87,153,2
52243445,2015,5,13,752,1
4095146,2012,3,100,752,1
51905250,2015,2,100,752,3
819894,2011,3,100,752,1
42497900,2015,2,100,1248,1
55029342,2016,2,93,752,3
2699956,2012,1,100,1248,2
1384320,2011,3,100,752,1
3705721,2012,3,100,752,4
1257167,2011,3,100,752,1
92692831,2016,3,100,752,2
10976124,2014,3,67,1248,2
109774552,2017,1,88,752,1
49185877,2015,2,100,752,1
90634896,2016,3,100,752,1
35944356,2015,2,100,752,1
73720935,2016,3,100,752,1
8527866,2013,3,100,752,1
7224053,2013,3,100,752,2
4294877,2012,2,100,293,1
13840941,2014,3,100,1248,2
85525912,2016,3,100,169,2
48525815,2015,3,100,752,1
88629254,2016,2,100,752,2
26722704,2015,3,100,1248,1
39050820,2015,3,100,752,2
22696506,2014,3,100,752,1
50515533,2015,2,100,752,1
2435250,2012,1,90,1248,1
87278864,2016,3,100,752,1
24183997,2014,2,100,752,1
7909105,2013,1,50,1248,1
18979065,2014,2,100,752,1
92276600,2016,3,100,752,1
115468227,2017,3,100,752,1
683927,2011,2,75,1248,1
2145982,2012,2,100,1248,1
100058003,2016,3,86,1248,1
106191639,2016,1,67,320,1
34840657,2015,1,100,320,1
97900611,2016,1,67,320,1
5148884,2013,3,100,143,5
36262172,2015,3,100,320,1
10919425,2013,3,100,320,2
295707,2010,3,100,320,1
101935579,2016,2,87,320,1
29560739,2015,1,50,320,1
20770834,2014,3,100,172,4
892497,2011,2,100,320,1
51253214,2015,2,100,320,1
48518232,2015,3,100,320,1
13138634,2014,3,100,320,1
28743412,2015,3,100,320,1
105009673,2016,3,100,320,1
95156198,2016,3,100,320,2
2987310,2012,3,100,320,2
5570682,2013,1,67,320,1
106835393,2016,3,100,320,1
101331771,2016,1,100,320,1
31386420,2015,5,0,320,1
51298662,2015,3,100,320,1
24049035,2014,2,100,320,1
55456924,2016,3,100,320,1
14232419,2014,1,88,320,3
5976173,2013,3,100,320,1
9822891,2013,2,100,320,1
95561024,2016,2,100,320,1
48222716,2015,1,100,320,1
98773985,2016,1,100,320,1
12771236,2014,3,100,320,1
22363610,2014,2,90,320,1
6643131,2013,5,0,320,1
64804916,2016,3,100,320,1
7070890,2013,3,100,320,1
2550951,2012,3,98,812,2
93426270,2016,2,88,320,1
15387851,2014,1,70,320,1
1833234,2012,1,75,320,1
813096,2011,2,94,320,1
52263591,2015,3,100,320,1
7854351,2013,1,100,320,1
28701003,2015,3,100,320,1
9024619,2013,2,100,320,1
1726542,2012,1,100,320,1
16442143,2014,3,100,320,1
39225870,2015,1,100,320,1
67630034,2016,2,100,320,1
1949674,2012,3,100,320,1
101868774,2016,3,100,320,1
29791407,2015,3,100,320,1
4184199,2012,2,100,320,1
94299705,2016,1,100,320,1
2418826,2012,1,100,320,1
87257016,2016,1,100,320,1
6355565,2013,3,100,876,1
949926,2011,3,100,550,2
56942114,2016,3,100,876,1
3552072,2012,3,93,822,2
34212654,2015,2,100,550,1
74428184,2016,5,33,876,1
4171155,2012,3,100,550,1
86497404,2016,3,100,939,15
74405205,2016,3,100,876,1
25545201,2015,3,100,550,3
87504301,2016,1,100,550,1
4242237,2012,1,100,169,1
2384053,2012,3,98,550,3
988379,2011,3,98,706,7
56784981,2016,3,100,550,7
67306414,2016,2,100,876,1
83722184,2016,3,100,876,1
483940,2011,3,100,550,6
1432477,2011,3,98,640,2
2467453,2012,5,6,779,5
66715692,2016,2,92,822,8
14321315,2014,3,100,550,1
65627550,2016,3,100,550,2
7459113,2013,1,80,580,3
4828478,2013,2,100,1032,1
103310534,2016,3,100,876,1
35609847,2015,2,100,822,1
9613215,2013,1,99,792,6
8280986,2013,2,76,293,4
3221904,2012,3,100,550,2
42742664,2015,3,100,550,3
97221539,2016,3,100,550,1
110792592,2017,1,100,876,1
110157947,2017,3,100,550,2
102055146,2016,1,70,876,2
15851059,2014,3,100,550,1
2769968,2012,2,100,550,4
2735613,2012,5,0,550,1
38470447,2015,1,100,1822,2
462370,2011,1,100,550,2
83056421,2016,1,100,550,1
12495643,2014,3,100,1822,1
5621928,2013,3,94,550,1
73757001,2016,3,96,876,1
93982419,2016,2,100,447,1
19178022,2014,3,90,1022,2
29990174,2015,1,100,1564,1
3141280,2012,3,100,822,1
87277779,2016,1,55,550,1
101481081,2016,3,100,550,1
820050,2011,1,100,550,1
36761554,2015,2,100,876,2
1807787,2012,2,100,550,1
40423303,2015,2,100,822,1
49691442,2015,2,100,550,1
105861572,2016,3,100,550,2
71104873,2016,3,100,822,1
17422145,2014,5,43,1822,1
2922141,2012,3,100,550,1
117759084,2017,3,100,1822,1
3729906,2012,1,70,550,1
16471460,2014,1,100,169,5
2026845,2012,1,100,550,1
3109728,2012,3,99,172,5
73742409,2016,2,81,822,3
255103,2010,3,100,550,1
4892081,2013,3,100,224,2
737373,2011,3,100,779,3
81718957,2016,2,100,550,1
14495960,2014,2,100,779,1
10769048,2013,3,100,876,1
13801673,2014,5,0,779,1
84914265,2016,3,100,876,1
24069458,2014,3,100,550,1
8506696,2013,2,100,876,1
53341045,2016,3,100,550,1
10558730,2013,1,87,46,2
442885,2011,3,100,876,1
84781507,2016,3,100,876,1
505353,2011,3,100,158,2
20014555,2014,3,98,550,3
91873882,2016,1,89,550,1
22556740,2014,3,100,876,1
492218,2011,1,83,550,2
537701,2011,3,100,876,2
17509933,2014,2,67,779,2
32181492,2015,3,100,550,2
2740751,2012,3,100,398,2
79422466,2016,2,100,648,2
73538808,2016,2,100,550,1
5753676,2013,3,100,550,1
33180784,2015,3,100,550,1
72289971,2016,3,100,550,2
104456886,2016,3,100,822,1
44281231,2015,3,100,822,1
12754934,2014,2,62,876,1
97500037,2016,2,67,876,1
97671560,2016,3,100,550,1
26645725,2015,3,100,550,1
13628959,2014,5,33,550,1
30264339,2015,3,100,779,1
19212966,2014,3,100,1822,1
10583264,2013,3,93,550,1
91636322,2016,1,100,1822,1
34980754,2015,2,100,550,1
10669546,2013,1,50,876,1
109439505,2017,3,100,779,1
33858886,2015,3,100,447,1
105786777,2016,3,100,876,1
30970181,2015,3,100,550,1
38077013,2015,3,100,550,1
26720984,2015,1,92,550,3
84494171,2016,3,100,550,1
84854329,2016,1,100,876,1
9944524,2013,2,100,876,1
103896244,2016,3,100,550,1
102624936,2016,3,100,822,1
26107267,2015,1,56,876,1
102073632,2016,3,100,876,1
3869468,2012,3,100,550,1
21917428,2014,2,100,550,1
3726384,2012,1,100,876,1
2147069,2012,2,100,172,2
58426487,2016,1,60,876,1
81801384,2016,1,86,822,1
47326785,2015,3,100,876,1
183658,2010,2,94,550,1
44375472,2015,3,100,678,1
34823294,2015,2,100,822,1
21180049,2014,3,100,822,1
66083283,2016,3,100,550,2
107332843,2016,3,100,550,2
13383057,2014,3,100,876,1
20028227,2014,3,100,822,1
70471148,2016,3,80,1032,1
16981992,2014,3,100,550,1
5373681,2013,1,64,822,1
4620975,2013,2,100,1822,1
6839691,2013,3,100,550,1
26201910,2015,3,100,550,1
4267798,2012,3,100,822,1
3766357,2012,2,100,876,1
100158093,2016,3,100,779,1
17886668,2014,1,88,779,1
1198627,2011,2,90,822,2
72437903,2016,3,100,1822,2
10572403,2013,3,100,779,1
54459297,2016,3,100,876,1
43395556,2015,3,100,550,1
91489662,2016,3,100,822,1
11100215,2014,3,100,822,1
8149865,2013,2,100,550,1
53295964,2016,3,100,876,1
24586521,2014,1,89,876,1
16522855,2014,1,100,822,1
97206133,2016,2,90,61,1
41899988,2015,3,100,822,1
18133246,2014,1,70,550,1
9456505,2013,3,100,822,1
8018875,2013,2,100,550,1
2363991,2012,2,100,550,1
144228,2010,3,100,779,1
41655993,2015,3,100,550,1
26806831,2015,2,100,550,1
13963475,2014,3,100,550,1
90396591,2016,2,100,550,1
757377,2011,3,90,550,1
18810646,2014,3,100,876,1
29088425,2015,1,100,876,1
10108834,2015,2,90,876,2
68805514,2016,3,100,550,1
37014,2009,2,100,350,3
2102236,2012,5,43,822,1
111136,2010,3,100,678,1
7566278,2013,2,86,550,1
1116804,2011,3,100,876,1
99716420,2016,2,100,876,1
88738691,2016,1,100,876,1
37853739,2015,3,100,1209,1
10094336,2013,3,100,779,1
106702448,2016,5,0,876,1
106148952,2016,3,100,550,1
22783961,2014,3,100,550,1
3177081,2012,3,100,822,1
98957583,2016,1,100,550,1
88955961,2016,3,100,550,1
9526290,2013,3,98,61,1
37654475,2015,2,100,678,1
100508119,2016,5,0,876,1
102700946,2016,3,100,550,1
1251704,2011,1,98,199,45
58672229,2016,2,100,750,6
7701687,2013,3,100,792,8
4209940,2015,1,92,978,3
3867939,2012,3,100,552,3
40670407,2015,3,99,643,14
21374924,2014,2,100,524,1
16709036,2014,2,90,524,1
9006453,2013,1,86,939,1
467757,2011,3,100,523,2
30529675,2015,3,100,939,4
63409875,2016,3,100,523,1
6039977,2013,3,100,474,2
2338892,2012,3,100,939,4
47003701,2015,3,100,172,1
1590007,2012,3,99,186,13
79714461,2016,3,100,939,1
30172977,2015,1,100,32,2
995624,2011,1,99,91,2
6261125,2013,3,85,758,3
105183037,2016,3,100,1361,1
92865441,2016,3,98,700,6
69475679,2016,2,91,524,1
4105751,2012,3,100,32,2
8530753,2013,3,99,99,75
5479050,2013,2,100,524,1
87205086,2016,3,98,523,6
110125000,2017,3,99,939,4
22437651,2014,3,96,792,2
96706502,2016,1,100,934,3
20578704,2014,3,100,758,6
23998907,2014,3,98,1245,7
37665895,2015,2,86,934,9
1790838,2012,2,100,60,1
40428297,2015,3,100,792,1
71415807,2016,3,100,700,1
1817558,2012,2,100,32,1
5992175,2013,2,100,186,1
428595,2011,2,100,524,1
59901927,2016,2,97,524,1
84113341,2016,3,100,32,10
86658575,2016,3,100,1619,6
47542963,2015,3,100,32,5
27834248,2015,1,71,186,3
113645543,2017,2,100,524,1
39799654,2015,2,95,750,2
24135081,2014,2,100,524,1
2826254,2012,3,100,523,1
32405435,2015,2,92,497,7
60647587,2016,3,100,1361,2
45092292,2015,3,99,497,9
3003455,2012,2,100,32,1
88281273,2016,5,0,523,1
6831169,2013,2,100,186,2
2406161,2012,3,100,186,1
517594,2011,1,100,186,1
40320720,2015,3,100,186,1
110354832,2017,2,100,523,1
18808939,2014,3,95,32,4
40421915,2015,3,100,758,1
3473390,2012,3,100,186,2
7418885,2013,3,100,186,1
36047404,2015,2,100,186,1
105908099,2016,3,100,523,2
26779336,2015,3,100,186,1
107143170,2016,2,83,523,1
39689977,2015,3,100,788,1
99986953,2016,1,73,792,1
41758806,2015,2,97,978,3
30191909,2015,3,99,939,3
3582986,2012,3,100,812,4
51512108,2015,2,90,1361,1
12169451,2014,2,100,1107,1
115705101,2017,3,100,1107,1
86671373,2016,3,100,939,4
48680756,2015,3,100,523,1
56219388,2016,2,100,186,1
92109496,2016,2,63,186,4
24295702,2014,3,99,792,13
6982801,2013,3,100,792,2
19989860,2014,2,100,523,1
7698918,2013,3,100,788,2
96534869,2016,2,100,60,1
3454942,2012,1,100,186,1
17732120,2014,1,94,939,7
12130269,2014,1,81,809,1
60307975,2016,3,100,700,2
78590187,2016,3,100,939,1
38332927,2015,2,98,934,9
33841448,2015,2,94,1275,2
43754868,2015,1,100,320,3
5083636,2013,3,100,186,1
1037675,2011,5,0,1107,1
99590572,2016,3,90,524,1
51350792,2015,3,100,552,1
103810184,2016,3,100,788,1
2072764,2012,2,100,792,1
16813975,2014,3,100,60,1
80618796,2016,3,100,186,1
3292303,2012,3,80,186,1
14223083,2014,3,100,792,1
68549134,2016,1,60,32,1
139268,2010,1,100,186,1
1200746,2011,3,100,524,3
85323239,2016,1,100,186,1
442004,2011,1,50,186,1
7868692,2013,2,100,186,1
47881052,2015,3,100,788,1
30682134,2015,3,100,130,1
11647572,2014,3,100,186,1
9066630,2013,1,91,809,3
12530060,2014,1,100,158,1
104653083,2016,2,100,1107,1
106184620,2016,2,100,186,1
67564,2010,2,98,523,2
17169057,2014,2,95,939,1
1306637,2011,2,100,700,2
83261383,2016,3,100,700,2
95636338,2016,3,100,60,3
11959147,2014,2,100,809,1
9789783,2013,3,100,60,1
114286192,2017,2,100,700,1
49064048,2015,3,100,60,1
763015,2011,3,100,792,1
5699208,2013,3,100,792,1
2944598,2012,3,100,939,1
31952109,2015,3,100,1032,2
81617053,2016,3,100,523,2
4465697,2012,2,100,186,1
1578888,2012,3,100,1383,7
5262100,2013,2,100,186,1
105710448,2016,3,100,186,1
1621770,2012,2,100,32,1
16936645,2014,2,100,32,1
352607,2011,2,100,60,1
25855291,2015,1,70,186,1
83479446,2016,3,100,32,1
50049514,2015,2,100,186,2
54111075,2016,2,74,186,2
4980158,2013,3,100,186,1
2260196,2012,2,100,792,1
81272192,2016,2,100,939,1
47734190,2015,3,100,32,1
45998451,2015,2,100,186,1
16328022,2014,3,100,939,1
3649719,2012,2,90,186,1
56975271,2016,3,100,700,1
3549843,2012,1,95,809,1
6638449,2013,2,94,32,1
4340876,2012,3,100,788,1
1618509,2012,1,100,788,1
104742300,2016,3,100,523,2
9844340,2013,1,87,700,6
19885306,2014,3,100,792,1
33502600,2015,1,100,788,1
77634899,2016,3,100,995,2
12232655,2014,3,100,186,1
18327699,2014,2,100,523,1
15733636,2014,2,93,524,1
104790910,2016,2,100,186,1
19506342,2014,3,100,186,1
92619838,2016,1,67,186,1
3728459,2012,3,94,186,1
667177,2011,2,82,1361,1
8058993,2013,2,100,186,1
52445567,2015,1,100,32,1
190390,2010,3,100,882,2
18237925,2014,3,100,186,1
2481620,2012,2,100,186,1
2495305,2012,1,50,700,1
2478621,2012,3,100,186,1
90920620,2016,2,90,524,1
9568995,2013,3,100,524,1
